Datetime,Open,High,Low,Close,Adj Close,Volume
2021-03-01 09:30:00-05:00,690.1099853515625,694.7999877929688,689.6500244140625,691.6400146484375,691.6400146484375,1089932
2021-03-01 09:31:00-05:00,691.5139770507812,692.0,688.340087890625,691.239990234375,691.239990234375,147047
2021-03-01 09:32:00-05:00,691.4329833984375,692.760009765625,688.010009765625,688.3200073242188,688.3200073242188,155446
2021-03-01 09:33:00-05:00,688.3699951171875,690.3800048828125,687.9202270507812,689.52001953125,689.52001953125,120875
2021-03-01 09:34:00-05:00,689.3491821289062,694.6599731445312,689.2899780273438,694.389892578125,694.389892578125,179660
2021-03-01 09:35:00-05:00,694.5599975585938,697.7000122070312,693.3699951171875,694.760009765625,694.760009765625,272387
2021-03-01 09:36:00-05:00,694.6799926757812,695.030029296875,690.130126953125,691.219970703125,691.219970703125,172581
2021-03-01 09:37:00-05:00,691.5399780273438,693.5399780273438,689.6699829101562,689.8200073242188,689.8200073242188,151440
2021-03-01 09:38:00-05:00,690.0499877929688,693.47900390625,689.47998046875,691.5599975585938,691.5599975585938,115439
2021-03-01 09:39:00-05:00,691.219970703125,691.469970703125,687.8900146484375,687.8900146484375,687.8900146484375,140553
2021-03-01 09:40:00-05:00,687.8800048828125,689.87841796875,687.510009765625,688.7221069335938,688.7221069335938,100693
2021-03-01 09:41:00-05:00,688.6300048828125,689.1298828125,685.6099853515625,685.8900146484375,685.8900146484375,130183
2021-03-01 09:42:00-05:00,685.8800048828125,688.7100219726562,685.7800903320312,687.530029296875,687.530029296875,145320
2021-03-01 09:43:00-05:00,687.530029296875,690.219970703125,686.6483154296875,689.89990234375,689.89990234375,114511
2021-03-01 09:44:00-05:00,689.8499755859375,690.4299926757812,688.4301147460938,690.3099975585938,690.3099975585938,112570
2021-03-01 09:45:00-05:00,690.0499877929688,692.9500122070312,690.0499877929688,691.469970703125,691.469970703125,141625
2021-03-01 09:46:00-05:00,691.375,692.0,688.77001953125,689.5499267578125,689.5499267578125,133829
2021-03-01 09:47:00-05:00,689.2899780273438,689.9299926757812,688.0404052734375,688.2000122070312,688.2000122070312,94538
2021-03-01 09:48:00-05:00,688.155029296875,689.9299926757812,687.5999755859375,688.844970703125,688.844970703125,81825
2021-03-01 09:49:00-05:00,688.844970703125,688.844970703125,685.0499877929688,687.6339721679688,687.6339721679688,157772
2021-03-01 09:50:00-05:00,687.5,688.3699951171875,686.02001953125,687.0399780273438,687.0399780273438,110820
2021-03-01 09:51:00-05:00,687.0050048828125,690.489990234375,686.8099975585938,689.469970703125,689.469970703125,115853
2021-03-01 09:52:00-05:00,689.3901977539062,691.52001953125,688.77001953125,690.2249755859375,690.2249755859375,117528
2021-03-01 09:53:00-05:00,690.4949951171875,694.52001953125,690.4949951171875,694.1300048828125,694.1300048828125,179329
2021-03-01 09:54:00-05:00,694.4299926757812,695.9000244140625,693.25537109375,695.844970703125,695.844970703125,187667
2021-03-01 09:55:00-05:00,695.9000244140625,698.0,694.5,695.9500122070312,695.9500122070312,182567
2021-03-01 09:56:00-05:00,695.9099731445312,695.9099731445312,693.7899780273438,694.0,694.0,94283
2021-03-01 09:57:00-05:00,694.2630004882812,694.9398803710938,692.5001220703125,694.7750244140625,694.7750244140625,79469
2021-03-01 09:58:00-05:00,694.6099853515625,694.9398803710938,692.6544799804688,693.655029296875,693.655029296875,48541
2021-03-01 09:59:00-05:00,693.8923950195312,696.0,693.6300048828125,695.489990234375,695.489990234375,101962
2021-03-01 10:00:00-05:00,695.5399780273438,697.0,692.1199951171875,692.5565185546875,692.5565185546875,142791
2021-03-01 10:01:00-05:00,692.3900146484375,694.489990234375,692.3438110351562,694.0900268554688,694.0900268554688,87673
2021-03-01 10:02:00-05:00,694.1900024414062,695.8699951171875,692.9000244140625,693.77001953125,693.77001953125,102426
