Datetime,Open,High,Low,Close,Adj Close,Volume
2021-02-25 09:30:00-05:00,124.7500991821289,124.78990173339844,124.48999786376953,124.52999877929688,124.52999877929688,3426565
2021-02-25 09:31:00-05:00,124.52999877929688,124.80999755859375,124.5,124.7300033569336,124.7300033569336,292842
2021-02-25 09:32:00-05:00,124.7300033569336,125.0999984741211,124.7300033569336,124.97989654541016,124.97989654541016,410925
2021-02-25 09:33:00-05:00,124.97000122070312,125.26000213623047,124.93000030517578,125.23999786376953,125.23999786376953,363950
2021-02-25 09:34:00-05:00,125.23040008544922,125.43000030517578,125.05000305175781,125.2300033569336,125.2300033569336,461536
2021-02-25 09:35:00-05:00,125.22000122070312,125.83999633789062,125.22000122070312,125.83000183105469,125.83000183105469,643067
2021-02-25 09:36:00-05:00,125.8499984741211,126.12000274658203,125.77999877929688,125.80000305175781,125.80000305175781,665945
2021-02-25 09:37:00-05:00,125.81950378417969,126.06999969482422,125.72000122070312,126.04129791259766,126.04129791259766,456286
2021-02-25 09:38:00-05:00,126.06990051269531,126.45850372314453,126.01000213623047,126.30000305175781,126.30000305175781,696393
2021-02-25 09:39:00-05:00,126.29000091552734,126.30999755859375,125.86979675292969,126.04499816894531,126.04499816894531,513311
2021-02-25 09:40:00-05:00,126.04000091552734,126.10990142822266,125.79000091552734,125.83999633789062,125.83999633789062,491250
2021-02-25 09:41:00-05:00,125.83999633789062,125.98999786376953,125.62999725341797,125.70999908447266,125.70999908447266,416014
2021-02-25 09:42:00-05:00,125.70999908447266,125.94000244140625,125.60009765625,125.60009765625,125.60009765625,435459
2021-02-25 09:43:00-05:00,125.61000061035156,125.87999725341797,125.58000183105469,125.62999725341797,125.62999725341797,344756
2021-02-25 09:44:00-05:00,125.63999938964844,125.64800262451172,125.22799682617188,125.23179626464844,125.23179626464844,381390
2021-02-25 09:45:00-05:00,125.23500061035156,125.4800033569336,125.19999694824219,125.34500122070312,125.34500122070312,342390
2021-02-25 09:46:00-05:00,125.33000183105469,125.94999694824219,125.32990264892578,125.94000244140625,125.94000244140625,562230
2021-02-25 09:47:00-05:00,125.94499969482422,125.9800033569336,125.7300033569336,125.77999877929688,125.77999877929688,341506
2021-02-25 09:48:00-05:00,125.79000091552734,125.80000305175781,125.5,125.62000274658203,125.62000274658203,247540
2021-02-25 09:49:00-05:00,125.62000274658203,125.62000274658203,125.41999816894531,125.44999694824219,125.44999694824219,253620
2021-02-25 09:50:00-05:00,125.45999908447266,125.54499816894531,125.1500015258789,125.2699966430664,125.2699966430664,425012
2021-02-25 09:51:00-05:00,125.2699966430664,125.36000061035156,124.94999694824219,125.06500244140625,125.06500244140625,528000
2021-02-25 09:52:00-05:00,125.05999755859375,125.12999725341797,124.82219696044922,125.1261978149414,125.1261978149414,382715
2021-02-25 09:53:00-05:00,125.12999725341797,125.27999877929688,124.94000244140625,124.96849822998047,124.96849822998047,457110
2021-02-25 09:54:00-05:00,124.96859741210938,124.96859741210938,124.61000061035156,124.77850341796875,124.77850341796875,515951
2021-02-25 09:55:00-05:00,124.7699966430664,124.77950286865234,124.48999786376953,124.69999694824219,124.69999694824219,471088
2021-02-25 09:56:00-05:00,124.70999908447266,124.8499984741211,124.55000305175781,124.62999725341797,124.62999725341797,279774
