Datetime,Open,High,Low,Close,Adj Close,Volume
2021-02-24 09:30:00-05:00,708.0,712.8298950195312,707.9550170898438,712.4000244140625,712.4000244140625,2705654
2021-02-24 09:31:00-05:00,712.4757080078125,714.5,708.9450073242188,711.4400024414062,711.4400024414062,310420
2021-02-24 09:32:00-05:00,711.469970703125,720.6799926757812,710.905029296875,719.72998046875,719.72998046875,394080
2021-02-24 09:33:00-05:00,719.6599731445312,721.5999755859375,716.6400146484375,720.60498046875,720.60498046875,400782
2021-02-24 09:34:00-05:00,720.6799926757812,724.8599243164062,718.5,719.260009765625,719.260009765625,347518
2021-02-24 09:35:00-05:00,719.260009765625,720.0,712.6699829101562,715.510009765625,715.510009765625,332462
2021-02-24 09:36:00-05:00,715.3798828125,715.3798828125,708.6799926757812,708.7257080078125,708.7257080078125,262088
2021-02-24 09:37:00-05:00,708.7650146484375,710.780029296875,705.0,708.22998046875,708.22998046875,318962
2021-02-24 09:38:00-05:00,708.1099853515625,709.8300170898438,704.1300048828125,709.3466796875,709.3466796875,296674
2021-02-24 09:39:00-05:00,709.5460205078125,714.869873046875,709.4600219726562,712.8591918945312,712.8591918945312,304021
2021-02-24 09:40:00-05:00,713.1099853515625,713.1160888671875,706.0006103515625,706.5999755859375,706.5999755859375,246803
2021-02-24 09:41:00-05:00,706.6199951171875,709.9600219726562,706.60009765625,707.5700073242188,707.5700073242188,157403
2021-02-24 09:42:00-05:00,707.8699951171875,707.97998046875,704.0,706.3400268554688,706.3400268554688,209095
2021-02-24 09:43:00-05:00,706.1799926757812,706.1799926757812,702.1099853515625,702.7799072265625,702.7799072265625,222375
2021-02-24 09:44:00-05:00,702.4299926757812,706.6799926757812,702.0499877929688,705.2182006835938,705.2182006835938,183470
2021-02-24 09:45:00-05:00,705.5349731445312,708.4600219726562,703.9500122070312,707.2000122070312,707.2000122070312,195995
2021-02-24 09:46:00-05:00,707.4730224609375,711.219970703125,706.5999755859375,709.625,709.625,164734
2021-02-24 09:47:00-05:00,709.9400024414062,713.964599609375,709.7899780273438,713.7100219726562,713.7100219726562,188935
2021-02-24 09:48:00-05:00,713.5399780273438,714.8798828125,711.22998046875,712.5650024414062,712.5650024414062,203765
2021-02-24 09:49:00-05:00,712.489013671875,716.989990234375,712.2100219726562,715.1599731445312,715.1599731445312,197786
2021-02-24 09:50:00-05:00,715.3554077148438,716.1749877929688,712.8200073242188,713.7000122070312,713.7000122070312,139395
2021-02-24 09:51:00-05:00,713.4199829101562,714.31982421875,710.3099975585938,713.1270141601562,713.1270141601562,169227
2021-02-24 09:52:00-05:00,713.1300048828125,714.5,711.0,714.476806640625,714.476806640625,118754
2021-02-24 09:53:00-05:00,714.5499877929688,715.42578125,711.4000244140625,712.39501953125,712.39501953125,145265
2021-02-24 09:54:00-05:00,712.3800048828125,712.8699951171875,710.2973022460938,710.8400268554688,710.8400268554688,107690
2021-02-24 09:55:00-05:00,710.8499755859375,713.0562744140625,709.2999877929688,712.760009765625,712.760009765625,124708
2021-02-24 09:56:00-05:00,712.602783203125,715.5499877929688,712.5449829101562,712.5449829101562,712.5449829101562,140697
2021-02-24 09:57:00-05:00,712.3300170898438,712.7899780273438,710.0,711.3699951171875,711.3699951171875,134018
2021-02-24 09:58:00-05:00,711.2130126953125,711.8200073242188,707.6500244140625,709.1300048828125,709.1300048828125,154809
2021-02-24 09:59:00-05:00,709.1173706054688,709.719970703125,707.7100219726562,709.3099975585938,709.3099975585938,104720
2021-02-24 10:00:00-05:00,709.6199951171875,711.6550903320312,706.4500122070312,710.8756713867188,710.8756713867188,140434
2021-02-24 10:01:00-05:00,710.8099975585938,710.8099975585938,709.5999755859375,709.7000122070312,709.7000122070312,6382
2021-02-24 10:03:00-05:00,704.7999877929688,705.2899780273438,702.0,703.0,703.0,467830
2021-02-24 10:04:00-05:00,702.9299926757812,704.139892578125,700.2200927734375,700.4227294921875,700.4227294921875,200233
2021-02-24 10:05:00-05:00,700.5499877929688,702.0800170898438,698.8499755859375,699.6400756835938,699.6400756835938,318787
